"","From","To","Mean","UCI","p.value"
"4799","TUN","NRU",1.56866706954704e-07,4.70600120864112e-07,0.362
"4800","TUN","NPL",1.78158615003788e-08,5.34475845011365e-08,0.36
"4801","TUN","NIC",4.37213047686659e-09,1.31163914305998e-08,0.34
"4802","TUN","PNG",1.87616642439208e-08,5.62849927317625e-08,0.31
"4803","TUN","VCT",5.48106175236276e-07,1.64431852570883e-06,0.312
"4804","TUN","SLB",1.85820066089594e-08,3.71640132179189e-08,0.357
"4805","TUN","TTO",2.1596360563732e-08,4.3192721127464e-08,0.087
"4806","TUN","WLF",7.74602673929515e-10,2.32380802178854e-09,0.331
"4807","TUN","ZMB",5.76042204877743e-07,1.72812661463323e-06,0.342
"4808","TUN","ZWE",1.85904641743084e-08,5.57713925229251e-08,0.33
"4809","TUR","MSR",9.41989734152016e-07,2.82467278339031e-06,0.092
"4810","TUR","SXM",5.58531192106344e-08,1.16739244184396e-07,0.077
"4811","TUR","TKL",1.81936164664358e-08,5.45808493993074e-08,0.339
"4812","TCA","AGO",2.01596942558807e-08,4.03193885117613e-08,0.092
"4813","TCA","ARM",2.23877486523088e-09,5.52392537472901e-09,0.092
"4814","TCA","BLR",4.32139688580452e-10,1.29641906574136e-09,0.326
"4815","TCA","BLZ",6.36225789698573e-10,1.27245157939715e-09,0.084
"4816","TCA","BIH",3.47438226739275e-10,6.9487645347855e-10,0.32
"4817","TCA","KHM",6.82455831405584e-09,1.8149866920379e-08,0.082
"4818","TCA","CMR",4.34297783424094e-08,1.30289335027228e-07,0.335
"4819","TCA","TWN",2.88787562959299e-10,8.66362688877896e-10,0.318
"4820","TCA","CRI",7.8476774395263e-10,1.56953548790526e-09,0.084
"4821","TCA","HRV",8.66362688877896e-10,2.59908806663369e-09,0.33
"4822","TCA","DNK",5.5742905516204e-09,1.32574208993496e-08,0.094
"4823","TCA","ECU",4.05087860813461e-09,1.21526358244038e-08,0.317
"4824","TCA","SLV",7.94932813975744e-10,2.38479844192723e-09,0.329
"4825","TCA","EST",2.60703655687948e-09,6.62871044967481e-09,0.104
"4826","TCA","FJI",1.16190401089427e-09,3.48571203268282e-09,0.346
"4827","TCA","FIN",4.32139688580452e-10,1.29641906574136e-09,0.333
"4828","TCA","PYF",3.97466406987872e-10,8.1480613432512e-10,0.332
"4829","TCA","GMB",1.1047850749458e-09,3.31435522483741e-09,0.327
"4830","TCA","GHA",6.71626863870137e-09,1.5501189872527e-08,0.086
"4831","TCA","GTM",7.74602673929515e-10,2.32380802178854e-09,0.31
"4832","TCA","GIN",5.18567626296543e-09,1.55570287888963e-08,0.308
"4833","TCA","KEN",2.88787562959299e-10,5.77575125918597e-10,0.383
"4834","TCA","MYS",6.9487645347855e-10,2.08462936043565e-09,0.34
"4835","TCA","MLT",3.87301336964757e-10,1.16190401089427e-09,0.318
"4836","TCA","MUS",3.68261691648601e-10,1.1047850749458e-09,0.351
"4837","TCA","MNE",3.97466406987872e-10,1.19239922096362e-09,0.325
"4838","TCA","MMR",4.64761604357709e-09,1.39428481307313e-08,0.324
"4839","TCA","NAM",1.56066091261222e-09,3.57719766289085e-09,0.099
"4840","TCA","NZL",2.67303006812099e-09,5.80952005447136e-09,0.082
"4841","TCA","NIC",3.68261691648601e-10,1.1047850749458e-09,0.348
"4842","TCA","NOR",3.97466406987872e-10,1.19239922096362e-09,0.31
"4843","TCA","PRT",5.77575125918597e-10,1.73272537775579e-09,0.359
"4844","TCA","ROU",3.97466406987872e-10,1.19239922096362e-09,0.322
"4845","TCA","KNA",4.32139688580452e-10,1.29641906574136e-09,0.32
"4846","TCA","LCA",6.24165974305181e-09,1.74285601634141e-08,0.099
"4847","TCA","WSM",3.97466406987872e-09,1.19239922096362e-08,0.34
"4848","TCA","SAU",7.94932813975744e-10,1.58986562795149e-09,0.339
"4849","TCA","SEN",1.4730467665944e-09,4.41914029978321e-09,0.303
"4850","TCA","SLB",8.1944102554521e-10,1.63888205109042e-09,0.077
"4851","TCA","TGO",1.4730467665944e-09,4.41914029978321e-09,0.345
"4852","TCA","TUN",2.7111093587533e-09,8.13332807625991e-09,0.344
"4853","TCA","TUR",1.49208641191056e-09,3.31435522483741e-09,0.074
"4854","TCA","UKR",1.44393781479649e-09,4.33181344438948e-09,0.328
"4855","TCA","ARE",2.2095701498916e-09,6.62871044967481e-09,0.355
"4856","UGA","ECU",8.64279377160904e-10,2.59283813148271e-09,0.334
"4857","UGA","KGZ",1.32026526160924e-08,3.96079578482774e-08,0.335
"4858","UGA","MNG",3.87301336964757e-10,1.16190401089427e-09,0.373
"4859","UGA","SHN",2.08462936043565e-09,6.25388808130695e-09,0.348
"4860","UGA","LCA",3.02497782006316e-08,9.07493346018949e-08,0.324
"4861","UGA","PSE",2.11748447404422e-08,6.35245342213265e-08,0.343
"4862","UGA","TTO",1.8149866920379e-08,5.4449600761137e-08,0.354
"4863","UGA","VUT",3.87301336964757e-09,1.16190401089427e-08,0.322
"4864","UKR","BTN",6.00642493827455e-09,1.20128498765491e-08,0.09
"4865","UKR","FRO",3.41799647379998e-08,6.83599294759996e-08,0.084
"4866","UKR","GUM",2.61591113217252e-09,5.52392537472901e-09,0.088
"4867","UKR","FSM",2.03294244903856e-09,4.06588489807712e-09,0.098
"4868","UKR","LCA",1.89777655112731e-08,5.69332965338193e-08,0.37
"4869","UKR","WSM",2.16069844290226e-09,6.48209532870678e-09,0.336
"4870","UKR","STP",1.3990091445485e-08,2.98176385120512e-08,0.081
"4871","UKR","SXM",1.12627149554126e-08,3.37881448662379e-08,0.325
"4872","UKR","TCA",3.48571203268282e-09,1.04571360980485e-08,0.332
"4873","ARE","CHN",0.0522269919223635,0.0574804837091028,0.72
"4874","ARE","FLK",1.81084347202609e-08,3.7711509883172e-08,0.092
"4875","ARE","IND",0.0882861174308246,0.0960670133178204,1
"4876","ARE","IRQ",0.0557968378228996,0.0642910827383099,0.773
"4877","ARE","ISR",7.62286971244938e-05,0.000228686091373481,0.349
"4878","ARE","ITA",0.00822216973067936,0.0126628796116718,0.095
"4879","ARE","JPN",0.0707106968600108,0.0789493080704207,0.996
"4880","ARE","NRU",2.17274398072674e-08,6.51823194218023e-08,0.339
"4881","ARE","NIU",3.14614958045318e-08,9.33421727333777e-08,0.077
"4882","ARE","QAT",0.00330360176600249,0.00668660925031519,0.089
"4883","ARE","SPM",7.90094727408105e-08,2.37028418222432e-07,0.329
"4884","ARE","CHE",0.0452103997814352,0.0553138786938599,0.28
"4885","ARE","TKL",3.87301336964757e-10,1.16190401089427e-09,0.347
"4886","ARE","TUV",2.04988553776172e-08,6.14965661328517e-08,0.326
"4887","GBR","CHN",0.0505819647315754,0.0593416185250044,0.594
"4888","GBR","FRA",0.0631581664954149,0.0700871609697028,0.907
"4889","GBR","DEU",0.0989618799669437,0.108076389191046,0.988
"4890","GBR","IRL",0.0591545295506694,0.0622252487915753,0.998
"4891","GBR","NLD",0.0652439033179841,0.0694120736381004,1
"4892","GBR","CHE",0.049712717734823,0.0569661275410325,0.451
"4893","GBR","USA",0.139409517964883,0.15489560828665,1
"4894","USA","AUS",0.0544692565648336,0.0579508060063001,0.91
"4895","USA","BEL",0.070087848280631,0.0768038248683689,0.996
"4896","USA","BRA",0.0848196436961734,0.091075581595985,1
"4897","USA","CAN",0.627534596301481,0.668686925303267,0.999
"4898","USA","CHN",0.273877324721801,0.287782721320104,0.998
"4899","USA","HKG",0.0731080626503799,0.0833430135062286,0.967
"4900","USA","TWN",0.0661431727912779,0.0696538797671163,0.999
"4901","USA","FRA",0.0751103077014849,0.0838032287804769,0.974
"4902","USA","DEU",0.125532310968495,0.131812736701333,1
"4903","USA","IND",0.0662823089355081,0.0723109096328496,0.997
"4904","USA","ITA",0.0453289501760544,0.0498908900442364,0.187
"4905","USA","JPN",0.154562905253768,0.164128221202226,0.998
"4906","USA","KOR",0.117086927890584,0.123997675061929,1
"4907","USA","MEX",0.546079598977622,0.579336338684046,1
"4908","USA","NLD",0.102696957038386,0.11038861316766,1
"4909","USA","SGP",0.0672279553637265,0.0706950911538861,0.988
"4910","USA","CHE",0.0465603307827224,0.051154890770522,0.215
"4911","USA","ARE",0.0425578599231015,0.049502184686054,0.063
"4912","USA","GBR",0.135589038933108,0.147444795619263,1
"4913","URY","BMU",2.93895825481613e-09,5.87791650963226e-09,0.076
"4914","URY","BWA",1.02609481599614e-07,2.05218963199228e-07,0.088
"4915","URY","VGB",6.79973612926759e-08,1.35994722585352e-07,0.089
"4916","URY","CYM",3.87301336964757e-10,1.16190401089427e-09,0.364
"4917","URY","CAF",2.89390891873938e-06,8.64283418424589e-06,0.087
"4918","URY","TCD",2.88787562959299e-10,8.66362688877896e-10,0.355
"4919","URY","COM",6.42920219361497e-08,1.92876065808449e-07,0.344
"4920","URY","GIB",8.93842596025876e-09,2.32380802178854e-08,0.071
"4921","URY","GRD",1.22105170371585e-07,2.747018971357e-07,0.091
"4922","URY","GNB",1.29849277269351e-06,3.40050720943958e-06,0.075
"4923","URY","PRK",3.75233284878417e-08,1.12569985463525e-07,0.335
"4924","URY","MNE",1.60978129005695e-07,3.2195625801139e-07,0.085
"4925","URY","PLW",6.60132630804622e-09,1.98039789241387e-08,0.313
"4926","URY","RWA",3.09841069571806e-09,9.29523208715418e-09,0.349
"4927","URY","VCT",3.12613126422137e-07,7.85629953839262e-07,0.101
"4928","URY","STP",1.66930017404966e-06,4.95212912962605e-06,0.08
"4929","URY","SYC",5.69798691852411e-08,1.70939607555723e-07,0.344
"4930","URY","SLB",6.89396379797268e-08,2.0681891393918e-07,0.319
"4931","URY","SOM",2.88787562959299e-10,8.66362688877896e-10,0.329
"4932","URY","SSD",3.62717179076879e-07,1.08815153723064e-06,0.331
"4933","URY","TZA",3.13213393688951e-08,7.53735539323769e-08,0.084
"4934","URY","TUV",1.98733203493936e-09,5.96199610481808e-09,0.324
"4935","URY","UZB",3.97466406987872e-10,1.19239922096362e-09,0.34
"4936","UZB","ASM",2.51513052441375e-06,5.03026104882751e-06,0.086
"4937","UZB","AGO",1.19239922096362e-09,3.57719766289085e-09,0.332
"4938","UZB","AIA",3.09841069571806e-09,9.29523208715418e-09,0.338
"4939","UZB","BHS",2.59152002807685e-09,5.18304005615371e-09,0.101
"4940","UZB","BRB",5.21157340108913e-09,1.56347202032674e-08,0.354
"4941","UZB","BLZ",2.03399043133782e-05,6.10197129401345e-05,0.345
"4942","UZB","VGB",8.66362688877896e-09,2.59908806663369e-08,0.34
"4943","UZB","BFA",5.77575125918597e-10,1.73272537775579e-09,0.386
"4944","UZB","BDI",2.74983949244978e-08,8.24951847734933e-08,0.323
"4945","UZB","CMR",7.35526726007045e-07,2.20658017802114e-06,0.321
"4946","UZB","CAF",9.81877714061615e-09,2.94563314218485e-08,0.358
"4947","UZB","MAC",1.4730467665944e-09,4.41914029978321e-09,0.338
"4948","UZB","COG",1.73272537775579e-09,5.19817613326737e-09,0.358
"4949","UZB","COD",2.10657195703572e-08,6.31971587110717e-08,0.33
"4950","UZB","CRI",5.91043616559022e-08,1.76151180956812e-07,0.091
"4951","UZB","DMA",3.07129960213053e-07,6.14259920426105e-07,0.322
"4952","UZB","SWZ",3.68261691648601e-10,1.1047850749458e-09,0.316
"4953","UZB","FJI",3.68261691648601e-10,1.1047850749458e-09,0.335
"4954","UZB","PYF",3.87301336964757e-10,1.16190401089427e-09,0.375
"4955","UZB","GHA",5.2897811271767e-07,1.081506093414e-06,0.094
"4956","UZB","HND",3.70977436258264e-08,9.70326211543243e-08,0.08
"4957","UZB","JAM",1.09146719233745e-07,2.18293438467489e-07,0.08
"4958","UZB","PRK",3.79840643674816e-08,1.04571360980485e-07,0.095
"4959","UZB","LAO",1.97910983188991e-07,4.05717515537423e-07,0.345
"4960","UZB","LBY",2.96191113564148e-07,6.85292886902416e-07,0.098
"4961","UZB","MDG",2.98222029462863e-08,8.9466608838859e-08,0.374
"4962","UZB","MLI",1.34809971215538e-06,2.72889801003125e-06,0.1
"4963","UZB","MUS",1.55952095183602e-08,3.1294486620759e-08,0.087
"4964","UZB","MOZ",1.00128747129527e-08,2.00257494259054e-08,0.083
"4965","UZB","NGA",2.40244305205255e-08,6.04542514526338e-08,0.099
"4966","UZB","PRY",2.50698068693844e-07,5.83062089614824e-07,0.085
"4967","UZB","WSM",1.04231468021782e-09,3.12694404065347e-09,0.342
"4968","UZB","SDN",7.40081663347054e-05,0.000222024499004116,0.304
"4969","UZB","TGO",3.28597258511143e-08,6.57194517022286e-08,0.094
"4970","UZB","ZMB",4.11128747862302e-08,9.77767361190166e-08,0.102
"4971","VUT","CZE",1.22922539012848e-08,3.57719766289085e-08,0.103
"4972","VUT","CHE",7.44904633727147e-10,1.48980926745429e-09,0.074
"4973","VEN","ARM",1.3452867417449e-08,3.33871781869813e-08,0.094
"4974","VEN","AZE",5.62213734843168e-07,1.6866412045295e-06,0.336
"4975","VEN","BHS",1.12356319030918e-07,3.37068957092753e-07,0.368
"4976","VEN","BHR",5.14246229410738e-07,1.54273868823221e-06,0.317
"4977","VEN","BLR",2.65497981870058e-05,7.96493945610175e-05,0.347
"4978","VEN","BLZ",2.59283813148271e-09,7.77851439444814e-09,0.334
"4979","VEN","BMU",7.82172836330618e-07,1.56434567266124e-06,0.336
"4980","VEN","BDI",7.36523383297201e-10,2.2095701498916e-09,0.36
"4981","VEN","CMR",5.64374433286071e-07,1.69312329985821e-06,0.324
"4982","VEN","CAF",7.74602673929515e-10,2.32380802178854e-09,0.329
"4983","VEN","TWN",0.00138803608435704,0.00412756063231538,0.323
"4984","VEN","HRV",1.09547411055145e-06,3.28642233165434e-06,0.337
"4985","VEN","CYP",4.32139688580452e-10,1.29641906574136e-09,0.322
"4986","VEN","CZE",1.00688547439245e-07,3.02065642317736e-07,0.362
"4987","VEN","SLV",2.76379318976181e-05,5.52823219979998e-05,0.104
"4988","VEN","SWZ",1.72855875432181e-09,5.18567626296543e-09,0.331
"4989","VEN","ETH",7.34637470586769e-09,2.20391241176031e-08,0.336
"4990","VEN","FJI",3.03116965870822e-08,8.3963665695881e-08,0.084
"4991","VEN","FIN",6.91423501728723e-07,1.41741817854385e-06,0.333
"4992","VEN","GHA",2.15637704601646e-07,6.46913113804937e-07,0.337
"4993","VEN","GUY",1.9753537304701e-05,5.92606119141031e-05,0.337
"4994","VEN","HUN",4.75353657438497e-09,1.42606097231549e-08,0.317
"4995","VEN","JOR",1.26141575096634e-06,3.78424725289902e-06,0.349
"4996","VEN","KAZ",3.45711750864362e-09,1.03713525259309e-08,0.33
"4997","VEN","KIR",5.57713925229251e-08,1.67314177568775e-07,0.363
"4998","VEN","KGZ",7.94932813975744e-10,2.38479844192723e-09,0.306
"4999","VEN","LVA",1.05778879973354e-05,2.11646086151771e-05,0.086
"5000","VEN","LUX",2.24712638061835e-08,6.74137914185505e-08,0.329
"5001","VEN","MLT",8.64279377160904e-10,2.59283813148271e-09,0.348
"5002","VEN","MRT",1.20068715700385e-08,2.87244119485909e-08,0.077
"5003","VEN","MMR",8.34029598960273e-08,2.50208879688082e-07,0.334
"5004","VEN","NZL",1.26616928754072e-07,3.79850786262217e-07,0.342
"5005","VEN","OMN",1.42788189512048e-06,4.23049250366605e-06,0.069
"5006","VEN","PHL",6.7845931107131e-08,2.03537793321393e-07,0.334
"5007","VEN","SEN",2.69741593611918e-06,5.39483187223837e-06,0.324
"5008","VEN","SVK",2.03105653632813e-08,6.09316960898438e-08,0.34
"5009","VEN","SVN",1.14128091754097e-06,3.42384275262292e-06,0.363
"5010","VEN","LKA",2.89533591348903e-08,8.68600774046709e-08,0.349
"5011","VEN","TZA",4.32139688580452e-10,1.29641906574136e-09,0.332
"5012","VEN","UKR",3.84604322836602e-08,1.15381296850981e-07,0.324
"5013","VEN","GBR",5.03395201830483e-05,0.000151018560549145,0.36
"5014","VNM","AND",1.61164877988924e-05,3.22329755977847e-05,0.081
"5015","VNM","BHS",4.00597857285975e-05,8.01195714571949e-05,0.099
"5016","VNM","BHR",1.55497676739567e-05,3.11062940710514e-05,0.086
"5017","VNM","BEN",1.4290190160719e-05,2.8580380321438e-05,0.074
"5018","VNM","BOL",6.80749651420786e-06,2.04224895426236e-05,0.332
"5019","VNM","BWA",3.78898844091189e-08,8.81734116011101e-08,0.082
"5020","VNM","BFA",5.31290844752794e-07,1.06258168950559e-06,0.083
"5021","VNM","CAF",1.01363337800286e-06,2.89101451660323e-06,0.064
"5022","VNM","CHN",0.0881237209400822,0.0979839133823631,0.986
"5023","VNM","MAC",5.76837267120152e-06,1.1536745342403e-05,0.095
"5024","VNM","COD",9.57585666811703e-06,1.91517133362341e-05,0.085
"5025","VNM","DJI",2.59249603343489e-05,5.18499206686978e-05,0.099
"5026","VNM","SLV",2.08404681197052e-05,4.16809362394104e-05,0.095
"5027","VNM","GNQ",5.55235196672676e-06,1.11047039334535e-05,0.342
"5028","VNM","FJI",1.68993337471127e-05,3.37986674942254e-05,0.09
"5029","VNM","GAB",5.92097718422786e-06,1.18419543684557e-05,0.077
"5030","VNM","GMB",3.68019086486142e-06,7.36038172972284e-06,0.068
"5031","VNM","GEO",1.37140287418007e-05,2.74280574836014e-05,0.092
"5032","VNM","GTM",5.22732462764124e-05,0.000106742959576846,0.094
"5033","VNM","GIN",1.05038869177194e-05,2.10077738354387e-05,0.085
"5034","VNM","GNB",1.6979196630098e-07,3.3958393260196e-07,0.084
"5035","VNM","HTI",1.75202882752323e-05,3.50405765504645e-05,0.085
"5036","VNM","HND",1.33293618637609e-05,2.66587237275219e-05,0.077
"5037","VNM","JAM",9.54806319694872e-06,1.90961263938974e-05,0.096
"5038","VNM","JOR",0.000100515882942846,0.000201031765885693,0.079
"5039","VNM","KIR",4.95356583777241e-06,9.90713167554482e-06,0.079
"5040","VNM","LBN",5.28091461928809e-05,0.000105618292385762,0.101
"5041","VNM","LSO",5.03442737196227e-06,1.51032821158868e-05,0.342
"5042","VNM","LBR",2.98965858528662e-05,5.97931717057325e-05,0.09
"5043","VNM","LBY",1.57360143746223e-05,3.14720287492446e-05,0.083
"5044","VNM","MDG",8.48259708427106e-06,1.69651941685421e-05,0.08
"5045","VNM","MDV",4.17230869324426e-06,1.25169260797328e-05,0.344
"5046","VNM","MLI",1.38448929739365e-05,3.54531770844169e-05,0.079
"5047","VNM","MHL",5.08913956771691e-07,1.52674187031507e-06,0.336
"5048","VNM","MRT",6.03090122204636e-06,1.33848935115732e-05,0.092
"5049","VNM","MUS",2.51440639105431e-05,5.02881278210861e-05,0.083
"5050","VNM","MNG",1.38216633406093e-05,2.76433266812185e-05,0.081
"5051","VNM","NPL",3.16600356967338e-05,6.58409278892215e-05,0.077
"5052","VNM","NIC",1.82049967629336e-05,3.64099935258672e-05,0.103
"5053","VNM","OMN",2.8296133629896e-05,5.6592267259792e-05,0.102
"5054","VNM","PNG",0.000154801796423649,0.00032233025377501,0.08
"5055","VNM","SRB",4.56899387217324e-06,9.13798774434649e-06,0.354
"5056","VNM","SLE",1.46167693593709e-05,2.92335387187419e-05,0.084
"5057","VNM","SLB",1.76116250685695e-05,3.5223250137139e-05,0.091
"5058","VNM","SDN",2.50906747272785e-05,5.01813494545571e-05,0.105
"5059","VNM","SUR",6.75453531666537e-07,2.02636059499961e-06,0.361
"5060","VNM","SYR",2.97610183057423e-05,5.95220366114846e-05,0.087
"5061","VNM","TTO",7.2108924078353e-06,1.44217848156706e-05,0.089
"5062","VNM","USA",0.130456158155185,0.150621590834922,0.993
"5063","VNM","VUT",9.64033260575893e-06,1.92806652115179e-05,0.089
"5064","VNM","YEM",1.79724880261785e-05,3.59449760523569e-05,0.083
"5065","VNM","ZMB",7.82641491279585e-06,2.00620850423475e-05,0.092
"5066","VNM","ZWE",1.15189341800245e-05,2.3037868360049e-05,0.093
"5067","YEM","DZA",1.10114401450133e-08,2.72248003805685e-08,0.076
"5068","YEM","AGO",3.61335755808846e-08,1.08400726742654e-07,0.343
"5069","YEM","ATG",3.97466406987872e-10,1.19239922096362e-09,0.349
"5070","YEM","ARM",3.47438226739275e-10,1.04231468021782e-09,0.351
"5071","YEM","BGD",4.1505305478688e-07,8.3010610957376e-07,0.088
"5072","YEM","BLR",1.06554411684311e-05,3.19448603193159e-05,0.092
"5073","YEM","BIH",8.64279377160904e-10,2.59283813148271e-09,0.366
"5074","YEM","BRN",2.66302492681874e-08,7.98907478045623e-08,0.333
"5075","YEM","BGR",2.02138682996353e-06,4.04277365992705e-06,0.081
"5076","YEM","KHM",1.19239922096362e-09,3.57719766289085e-09,0.363
"5077","YEM","MAC",1.24687841223689e-08,3.21947789660176e-08,0.08
"5078","YEM","COL",3.47438226739275e-10,1.04231468021782e-09,0.334
"5079","YEM","COG",1.15456072332878e-08,2.5561888239674e-08,0.079
"5080","YEM","CIV",2.46107296521214e-07,5.16308862677246e-07,0.078
"5081","YEM","CZE",4.37213047686659e-09,1.31163914305998e-08,0.317
"5082","YEM","DNK",5.44665158918348e-08,1.1154278504585e-07,0.079
"5083","YEM","DJI",4.17876108382755e-05,8.87277582757302e-05,0.083
"5084","YEM","ECU",6.9487645347855e-10,2.08462936043565e-09,0.335
"5085","YEM","FJI",5.5590116278284e-09,1.66770348834852e-08,0.343
"5086","YEM","GMB",9.23902468621735e-09,2.14631859773451e-08,0.096
"5087","YEM","GUY",4.86413517434985e-09,1.45924055230495e-08,0.332
"5088","YEM","ISL",2.7795058139142e-09,8.3385174417426e-09,0.33
"5089","YEM","IRN",3.47438226739275e-10,1.04231468021782e-09,0.344
"5090","YEM","IRQ",7.15754242098723e-06,1.43150848419745e-05,0.092
"5091","YEM","ITA",2.98306000516553e-06,5.96612001033106e-06,0.076
"5092","YEM","KAZ",3.87301336964757e-10,1.16190401089427e-09,0.349
"5093","YEM","LBY",1.29329380719068e-07,2.62860544490428e-07,0.073
"5094","YEM","MDG",1.20674236250997e-09,2.41348472501993e-09,0.092
"5095","YEM","MDV",2.06682531633694e-08,6.20047594901081e-08,0.347
"5096","YEM","MLI",2.7822648489151e-09,5.70364294027584e-09,0.341
"5097","YEM","MUS",3.3654271095432e-08,6.85523366427621e-08,0.086
"5098","YEM","MOZ",1.52872819765281e-08,4.58618459295843e-08,0.387
"5099","YEM","NAM",3.47438226739275e-10,1.04231468021782e-09,0.315
"5100","YEM","NCL",1.20674236250997e-09,2.41348472501993e-09,0.08
"5101","YEM","PER",1.88727567444217e-09,3.97190503487782e-09,0.099
"5102","YEM","ROU",1.20674236250997e-09,2.41348472501993e-09,0.079
"5103","YEM","RWA",2.60161159301997e-08,5.99815600001569e-08,0.093
"5104","YEM","SVK",3.97466406987872e-10,1.19239922096362e-09,0.34
"5105","YEM","SOM",9.77066736138855e-06,1.95413347227771e-05,0.078
"5106","YEM","VNM",1.61018107630975e-06,3.75062614716671e-06,0.084
"5107","YEM","ZMB",1.63888205109042e-09,3.27776410218084e-09,0.094
